0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
19,50,37,11,36,4,31,24,59,9,48,13,28,45,58,6,62,0,52,63,25,18,39,41,61,8,55,22,1,60,20,46,15,35,34,23,7,2,12,30,54,26,44,16,17,10,27,53,57,38,33,49,47,3,40,29,43,32,51,56,21,42,5,14
57,59,29,19,60,15,25,52,30,49,46,48,22,0,21,33,39,40,63,7,42,44,12,3,4,20,24,32,28,37,61,50,5,18,16,8,43,14,23,53,58,35,2,31,38,34,62,56,36,45,27,13,26,54,41,1,9,17,47,55,51,10,11,6
25,56,57,22,18,35,63,32,52,36,4,29,23,51,48,61,43,53,28,27,3,11,47,9,5,0,39,50,19,26,59,54,12,6,62,31,30,15,8,1,24,33,2,58,60,42,20,16,17,44,49,41,45,46,21,38,34,13,55,37,10,14,40,7
22,33,36,49,34,45,43,60,38,54,63,50,41,47,28,17,44,8,39,27,32,29,31,26,51,3,5,61,35,59,11,20,52,7,4,12,1,37,13,21,0,23,57,15,46,48,18,62,14,19,56,24,25,16,55,9,10,42,2,58,53,6,40,30
27,42,6,0,8,36,45,43,33,50,35,13,25,14,2,12,34,39,49,54,22,41,52,44,46,1,48,15,55,9,31,17,59,26,11,20,61,7,53,38,28,47,21,3,29,24,18,32,58,37,5,23,10,16,63,57,40,30,56,19,60,62,51,4
32,35,23,15,46,5,31,12,40,52,21,30,1,7,3,61,42,44,13,14,36,48,25,27,51,22,19,37,11,16,26,24,63,62,53,34,54,60,18,0,47,57,9,8,50,29,58,28,39,33,6,43,20,59,45,49,56,17,2,38,41,4,10,55
47,52,30,18,46,12,7,59,63,1,3,31,24,45,49,19,61,37,40,16,10,9,4,15,25,27,21,20,41,44,33,32,23,56,26,14,2,60,43,13,48,57,17,62,39,6,38,53,42,51,8,11,5,34,54,28,0,58,29,36,55,35,50,22
2,58,6,25,17,44,50,16,35,48,19,13,36,55,57,52,21,28,24,45,20,37,42,23,40,11,22,54,51,30,60,56,12,27,8,9,62,31,53,5,33,38,61,4,14,47,41,7,34,63,46,26,43,0,3,29,15,49,18,39,1,10,59,32
8,18,15,11,19,24,39,13,63,35,49,30,2,12,7,41,48,26,22,1,61,51,46,54,36,10,47,44,59,38,37,58,14,21,6,27,60,23,20,42,28,16,34,4,53,56,5,40,57,3,43,45,62,52,33,50,25,55,31,32,29,0,9,17
15,4,6,1,5,8,13,31,29,46,2,63,41,26,10,59,55,21,14,9,20,25,47,51,22,52,53,37,34,0,60,36,49,3,54,39,38,19,27,62,11,30,43,18,58,7,32,12,50,35,45,23,44,28,56,24,17,33,16,40,61,57,42,48
40,9,49,53,43,55,2,13,32,3,23,16,60,34,35,31,18,19,10,5,30,41,56,61,47,29,52,51,27,36,6,22,17,15,12,24,0,4,21,42,58,62,45,8,48,63,20,14,59,39,57,11,37,25,50,28,26,46,7,33,44,54,1,38
56,47,19,42,45,29,33,11,22,25,48,46,44,59,26,52,12,8,54,28,61,20,41,40,2,17,6,3,43,9,24,57,37,10,53,50,63,27,18,14,49,13,30,32,0,7,36,35,62,23,5,16,39,38,34,31,55,1,58,21,4,60,15,51
40,38,27,18,32,62,14,25,58,37,21,50,56,63,19,41,23,4,35,0,28,51,60,55,47,22,24,17,44,11,49,10,26,39,34,29,46,45,57,43,31,15,3,61,53,42,36,5,52,16,2,7,8,20,59,54,48,9,13,1,33,12,30,6
63,4,3,48,8,33,39,62,37,46,21,20,11,35,17,12,32,61,0,49,18,26,34,56,38,47,6,59,27,60,29,9,28,41,57,44,19,54,13,15,53,43,36,42,22,2,30,45,24,23,16,52,50,51,10,58,14,1,25,55,5,31,40,7
16,18,23,59,21,56,52,50,30,51,36,19,35,48,15,34,55,1,7,43,44,46,60,38,31,58,20,24,40,11,32,13,12,8,53,41,61,28,54,57,3,39,0,37,26,63,2,47,9,45,29,14,22,10,62,17,5,4,33,6,27,49,42,25
18,50,21,51,32,19,24,31,1,36,15,8,12,3,40,26,54,52,13,14,11,35,49,17,55,44,22,58,23,20,59,37,63,4,61,46,34,57,9,5,29,41,47,10,42,2,7,48,28,60,6,43,27,25,38,62,45,39,0,33,56,30,16,53
55,4,10,12,36,19,61,34,2,43,21,5,30,53,59,35,31,15,23,13,47,18,33,24,22,17,37,38,52,56,11,41,1,28,49,0,57,25,27,3,50,6,32,42,54,16,29,46,20,40,7,8,51,60,62,26,48,58,44,9,45,63,39,14
50,33,0,26,52,42,1,21,23,46,30,37,47,60,5,24,18,28,31,12,35,19,22,63,29,54,49,16,2,55,39,45,6,51,8,34,32,13,15,58,48,3,36,57,9,62,4,59,41,38,25,56,61,27,11,7,17,20,53,40,14,43,10,44
52,21,33,2,44,43,39,9,55,12,23,26,47,34,40,29,32,53,0,22,20,56,14,17,19,60,7,3,38,1,49,42,8,62,16,41,48,45,61,18,58,4,51,46,63,11,59,13,10,50,36,25,37,6,24,5,54,35,28,30,15,31,27,57
9,48,14,56,57,18,61,51,26,19,33,11,41,62,21,6,44,46,63,47,38,42,12,45,16,35,55,4,5,28,58,27,53,20,40,43,50,3,32,60,15,25,17,54,1,0,34,2,39,59,10,29,49,31,37,36,22,8,24,23,52,7,30,13
41,38,39,49,37,23,0,61,30,16,21,26,43,7,50,60,54,62,55,47,12,24,19,32,31,63,1,36,46,3,48,57,44,51,42,35,22,28,25,4,9,11,17,34,58,52,29,15,27,6,5,20,10,14,59,2,13,40,56,45,33,18,53,8
47,29,62,12,39,3,30,19,21,53,49,52,18,32,14,63,7,50,34,13,20,27,44,28,4,45,36,40,56,2,37,0,24,11,61,31,35,38,26,25,15,55,10,1,16,60,22,17,57,33,46,43,8,41,42,6,5,48,58,54,59,51,9,23
19,24,15,13,6,7,56,26,54,35,14,27,58,53,36,10,62,11,23,33,52,44,57,31,32,43,63,49,45,21,40,38,61,16,12,28,51,20,5,55,30,17,3,22,2,1,9,37,47,39,8,60,46,29,34,4,25,41,18,48,59,0,42,50
18,38,7,41,11,28,20,16,58,19,15,32,8,54,9,27,60,40,39,33,31,4,49,57,42,59,13,0,2,14,53,10,45,43,26,22,5,51,48,56,44,47,23,24,12,21,52,17,6,62,36,25,1,35,30,63,3,61,55,37,46,29,34,50
44,4,41,16,23,56,43,12,10,55,37,46,13,7,11,45,36,17,18,24,21,48,35,47,59,40,9,29,33,30,20,63,61,28,8,38,1,14,57,2,15,19,26,52,62,54,50,34,0,39,27,22,25,49,5,3,51,58,31,6,60,32,53,42
24,61,33,62,51,53,28,63,36,12,26,57,44,15,42,29,50,5,8,56,39,2,37,19,34,11,3,52,7,47,20,58,18,43,14,55,41,54,22,31,38,27,1,45,40,23,60,6,48,0,10,17,9,46,35,16,21,25,59,13,32,30,49,4
0,21,23,7,3,41,50,53,36,28,58,55,15,12,20,37,13,49,27,45,59,40,9,19,57,61,2,56,16,11,5,18,1,25,35,52,31,44,39,4,24,47,6,46,22,54,33,17,32,63,26,14,51,38,62,43,48,30,29,60,10,8,42,34
49,29,55,17,1,31,10,30,56,33,18,40,57,41,50,15,28,0,47,36,51,7,27,12,38,44,48,25,60,43,11,4,21,9,39,13,5,58,45,16,59,52,54,14,23,63,62,46,2,3,42,37,24,20,35,34,8,32,6,26,53,19,22,61
7,26,58,13,43,50,24,0,54,9,45,53,38,32,35,12,11,2,63,36,62,5,10,8,51,19,33,48,14,22,6,60,23,41,29,21,37,31,52,44,16,55,1,25,15,57,56,27,4,3,61,49,18,46,34,39,17,47,28,30,42,59,20,40
55,49,35,26,9,37,22,2,58,23,62,36,11,8,39,30,52,53,29,6,14,5,38,44,1,56,48,33,17,19,60,15,31,18,21,43,12,42,47,10,63,54,40,32,59,25,28,61,20,50,7,51,16,27,4,24,45,34,3,57,41,0,13,46
53,41,11,44,19,58,29,1,0,63,43,33,21,25,16,27,49,45,35,34,47,30,50,17,62,5,38,28,24,48,18,42,39,10,26,6,20,61,37,2,22,7,52,46,32,54,4,9,23,59,51,3,14,60,57,40,56,13,36,31,8,55,15,12
12,38,60,27,18,44,20,56,57,51,63,53,30,46,35,48,47,28,50,22,11,14,52,1,2,17,49,19,43,42,10,31,62,4,54,32,45,23,6,3,40,8,55,59,16,58,26,0,9,21,41,5,36,25,7,15,34,61,33,24,13,39,29,37
15,43,14,8,46,5,30,37,45,4,40,56,41,33,6,9,57,18,11,35,44,52,17,2,63,1,55,22,29,62,51,27,0,12,16,47,24,48,28,39,7,25,26,10,32,61,38,54,50,19,20,23,58,34,31,59,53,21,36,60,42,13,3,49
8,39,46,49,12,27,6,22,30,1,36,51,45,41,16,40,48,19,43,54,25,24,23,20,15,10,61,34,53,63,47,17,5,13,58,26,37,18,2,57,28,44,38,3,31,21,56,52,9,50,42,55,7,59,62,4,60,29,0,32,35,11,33,14
23,50,29,22,12,49,19,5,37,41,9,15,3,44,58,62,60,11,43,38,30,17,53,21,18,56,6,1,36,8,59,25,51,47,61,20,27,40,57,26,63,28,33,0,52,16,32,31,7,2,35,24,4,48,54,46,39,10,42,14,13,34,55,45
36,21,58,2,11,5,13,10,7,30,16,63,48,53,14,35,25,56,37,55,60,45,50,61,9,15,12,43,27,49,52,39,3,32,29,62,18,23,54,44,8,51,41,19,46,34,59,24,40,47,28,20,42,1,57,6,38,31,33,17,22,0,4,26
53,33,50,39,57,0,63,27,11,62,4,5,23,17,20,52,31,56,26,21,45,59,22,44,49,1,61,58,24,42,3,43,9,32,55,51,36,6,15,46,35,48,10,40,16,12,28,47,60,37,29,19,13,38,18,54,25,34,8,30,7,2,14,41
50,56,1,45,30,6,33,38,28,52,27,54,63,13,21,20,3,8,47,11,53,4,22,17,2,7,32,14,55,24,18,43,9,41,46,16,39,37,57,49,61,51,62,48,26,5,15,42,60,36,0,23,25,12,59,31,40,19,44,58,35,10,34,29
31,26,35,28,55,47,25,41,2,7,18,22,61,10,19,15,40,14,48,44,49,17,5,53,62,11,1,60,32,23,6,20,36,34,3,21,4,39,42,54,50,56,45,33,13,9,57,29,52,0,27,43,24,30,16,51,58,8,37,38,12,59,63,46
49,6,1,50,60,12,46,23,53,9,33,31,43,34,21,8,3,39,56,19,35,10,17,57,41,30,5,36,15,7,37,28,29,62,22,32,25,52,2,40,59,45,38,20,58,13,51,24,61,11,55,47,42,63,44,4,14,0,27,48,54,18,16,26
61,9,4,25,0,21,59,40,43,58,13,8,19,62,15,42,49,22,48,37,10,31,1,29,33,20,38,45,24,12,2,23,54,39,41,6,14,53,30,3,26,46,36,55,11,34,52,51,44,60,5,63,35,27,56,28,7,50,16,18,17,57,47,32
60,25,38,33,19,4,7,48,46,55,34,18,0,29,6,17,13,54,28,14,10,53,16,24,49,26,63,57,52,61,39,56,31,23,2,51,5,62,11,27,21,35,12,44,30,32,40,59,41,58,36,45,50,1,20,8,22,47,37,15,9,42,43,3
41,2,54,28,43,61,44,17,59,34,19,0,18,1,27,14,42,29,47,49,55,48,5,36,30,22,50,16,31,7,23,60,53,3,20,25,12,58,63,11,6,37,46,39,15,24,57,52,32,33,51,9,26,38,45,8,40,13,62,35,10,21,56,4
28,1,7,52,4,13,16,43,63,23,42,44,61,31,54,27,37,22,56,6,15,19,3,41,9,0,58,5,49,24,25,29,36,12,38,18,51,30,35,62,46,14,59,8,60,34,45,47,32,40,21,48,2,53,26,55,17,33,10,39,50,11,20,57
48,5,15,40,10,49,4,43,18,22,44,12,13,17,46,63,62,45,54,14,21,50,0,30,60,36,3,23,19,16,6,41,59,58,1,42,34,7,29,47,24,51,33,27,52,25,37,20,53,26,61,11,31,57,32,56,35,55,39,28,2,8,9,38
21,35,58,32,6,30,36,34,1,14,31,13,15,54,56,39,0,47,61,42,50,46,7,40,37,62,5,43,38,26,23,11,51,19,20,57,12,17,33,55,52,10,22,48,3,59,53,41,27,2,60,24,49,16,45,29,25,28,9,18,4,8,63,44
33,9,2,54,0,53,12,43,24,1,4,61,25,16,63,56,3,5,13,19,21,62,7,41,44,31,49,11,10,36,30,28,40,46,58,34,17,6,52,39,18,15,20,27,51,50,37,22,35,48,26,55,42,45,14,29,57,47,60,8,38,59,23,32
21,55,51,15,57,12,11,34,25,4,49,3,19,7,42,30,0,22,59,18,44,54,8,33,31,37,24,13,14,56,61,6,38,23,2,27,41,45,40,16,52,63,60,53,36,50,32,1,43,39,10,26,48,62,20,46,17,47,29,5,35,28,58,9
29,24,22,42,63,48,60,27,39,8,58,49,52,36,37,19,25,61,16,51,1,21,23,34,10,20,2,40,13,26,11,18,31,47,32,46,17,59,50,35,62,4,15,53,38,56,44,6,30,33,5,14,57,12,28,45,9,54,7,55,3,43,0,41
47,36,10,57,51,4,32,19,40,58,34,43,42,0,35,1,52,14,30,11,60,17,12,61,29,38,8,20,41,21,25,55,23,31,46,62,5,48,54,24,7,22,13,50,44,56,16,27,37,63,28,9,18,53,49,3,45,59,39,2,6,15,26,33
7,55,5,15,30,35,44,56,62,6,34,22,27,9,54,25,33,16,12,49,29,32,10,47,61,21,36,41,18,37,11,39,31,60,26,45,1,40,58,46,28,4,8,48,50,43,57,51,0,19,24,53,59,14,52,38,17,13,42,2,23,20,3,63
37,36,43,38,0,40,6,29,22,46,7,25,55,58,50,13,57,28,44,56,32,11,31,61,4,45,26,1,10,35,27,47,5,60,24,48,39,49,53,33,20,17,54,42,51,59,2,15,41,14,62,23,12,34,8,21,9,19,52,18,30,63,16,3
49,23,32,36,62,37,26,29,24,38,35,0,21,59,40,48,46,57,53,27,45,7,28,31,13,16,3,1,61,18,6,41,51,33,60,19,10,39,12,4,11,25,44,22,5,58,8,56,42,30,15,47,50,55,52,34,2,63,54,9,17,14,43,20
42,44,32,38,45,51,12,39,47,31,23,0,22,6,62,29,63,21,13,24,20,34,14,18,54,9,40,2,33,56,3,49,16,37,59,53,4,36,50,26,7,8,41,57,27,60,25,28,1,58,48,52,61,30,10,11,15,5,19,35,55,43,46,17
10,63,50,22,61,32,15,29,9,13,53,12,0,38,24,14,25,3,34,60,17,43,26,42,30,33,46,40,28,39,58,36,45,49,47,21,8,6,54,52,35,11,4,19,23,37,62,55,2,20,41,1,7,59,18,56,5,31,27,44,57,51,48,16
54,56,19,12,47,49,40,55,7,6,22,41,63,0,2,14,38,59,51,43,13,37,61,16,4,30,45,21,57,34,11,27,58,48,18,52,53,35,36,3,29,62,9,24,26,42,31,33,20,39,23,10,25,50,15,44,8,1,46,32,60,17,5,28
27,12,26,43,11,62,22,13,0,23,40,50,4,45,20,19,24,31,57,8,32,47,54,6,18,59,38,14,60,52,25,9,7,30,42,36,34,5,28,16,35,56,2,51,15,3,21,55,48,58,53,49,46,61,41,10,17,1,37,63,44,29,39,33
5,45,50,13,51,14,34,4,25,20,60,15,48,54,62,57,40,52,35,6,39,10,17,19,29,1,26,9,16,8,21,33,46,58,24,2,41,56,32,38,11,47,22,59,18,12,42,3,44,30,49,23,36,31,43,7,53,28,63,37,61,55,27,0
52,31,19,22,55,21,45,7,29,43,1,39,10,56,35,5,0,30,50,49,47,12,54,42,32,62,48,59,20,26,18,36,46,13,4,53,2,24,9,60,33,51,23,16,17,27,38,34,25,57,15,61,44,8,6,28,3,63,11,41,40,14,37,58
51,31,47,29,1,19,24,11,18,13,30,21,56,17,16,0,9,8,60,50,44,27,25,34,14,33,22,45,36,42,61,48,54,39,41,3,63,26,57,12,20,49,40,46,15,28,52,5,23,37,6,59,2,10,62,53,35,43,32,58,7,55,38,4
58,37,31,2,45,29,49,4,63,20,60,41,53,59,1,12,5,44,35,19,3,32,57,47,61,42,18,39,13,27,62,56,43,7,11,36,48,54,22,38,21,28,46,15,14,34,25,17,6,16,23,40,55,50,8,51,10,30,26,9,33,24,52,0
20,40,4,59,48,26,29,15,33,41,60,1,45,53,49,18,36,57,27,35,55,14,28,5,3,24,6,9,56,22,37,62,21,51,2,44,19,61,30,43,32,8,25,31,11,52,42,7,23,0,13,10,46,47,12,63,39,38,58,34,17,16,54,50
35,25,59,30,60,21,24,51,48,11,50,6,22,9,40,5,61,27,57,14,34,63,56,36,17,28,8,3,32,44,16,29,39,58,55,15,0,31,53,4,19,38,42,18,10,54,46,2,41,45,43,1,23,62,33,47,26,52,12,7,13,37,49,20
2,18,47,22,29,23,31,24,20,27,43,37,9,3,46,39,8,62,12,45,48,41,7,38,58,53,59,17,34,52,15,33,60,61,50,40,19,49,28,32,25,42,14,11,0,13,36,16,5,44,26,35,51,56,10,6,30,57,63,1,55,54,21,4
18,15,21,12,2,30,44,19,60,16,43,11,45,58,41,4,13,32,37,17,59,6,50,36,22,54,8,39,56,46,51,23,14,9,26,29,53,48,61,5,42,27,63,0,24,7,57,33,28,47,38,1,49,25,52,31,55,3,62,35,40,34,10,20
25,30,26,63,37,50,10,61,41,28,38,55,42,34,12,6,17,29,52,27,20,1,48,51,15,5,19,3,13,9,40,49,21,11,57,23,14,46,32,54,31,18,35,53,56,44,59,36,43,22,7,58,47,8,39,16,33,45,60,24,62,4,0,2
59,61,9,26,38,20,11,22,36,63,12,31,3,1,52,27,33,10,46,57,45,41,48,4,44,49,29,37,6,47,35,17,13,15,8,24,28,14,21,5,40,58,42,25,39,55,43,23,62,50,7,53,34,30,32,51,18,56,60,16,0,54,2,19
23,11,53,3,1,37,63,50,30,44,14,31,62,4,28,35,7,49,32,41,18,15,36,47,20,9,5,19,54,61,59,60,45,10,56,55,13,40,34,12,27,43,6,39,8,46,58,48,57,25,52,0,51,24,38,21,33,29,2,17,26,22,16,42
60,30,63,22,38,43,2,6,19,11,25,5,8,57,13,37,3,31,56,53,14,15,36,54,26,20,46,45,61,59,47,50,42,44,9,29,12,7,24,17,16,40,23,18,33,0,39,52,1,32,28,48,41,10,34,62,35,27,51,55,58,49,4,21
23,17,36,20,59,18,27,44,61,56,58,5,34,52,55,53,38,30,15,35,47,62,8,11,22,41,21,50,31,37,0,12,3,25,4,33,51,2,7,9,26,29,48,6,19,60,46,42,13,1,28,10,32,40,16,43,54,24,39,57,63,14,45,49
54,12,58,21,56,55,45,33,35,28,23,29,43,38,34,53,7,30,63,3,39,4,13,0,42,32,31,49,2,17,24,36,57,40,19,51,26,46,9,47,27,41,59,5,22,14,10,61,62,16,18,8,11,15,25,60,1,20,6,52,37,50,44,48
5,4,9,1,29,50,46,51,6,2,7,36,13,17,35,62,63,28,16,25,10,60,53,55,32,38,39,33,23,58,61,34,11,41,15,48,20,27,40,21,42,22,44,57,49,54,3,26,18,52,43,47,59,8,45,24,30,56,37,0,19,31,12,14
63,62,9,53,3,24,56,33,19,54,55,7,2,16,46,42,59,15,4,30,38,22,32,21,57,25,35,58,13,1,11,10,50,14,52,61,47,39,29,20,27,48,12,31,34,40,28,43,44,51,49,6,5,45,17,36,18,37,0,23,41,8,26,60
19,16,43,53,4,44,34,46,51,37,3,40,32,57,28,59,54,52,22,13,45,21,18,23,2,0,62,30,58,56,1,5,8,9,24,36,42,25,15,17,31,35,11,29,41,20,55,26,7,49,6,12,10,27,48,61,14,63,47,38,33,39,60,50
57,0,7,48,36,27,11,44,37,18,43,49,21,5,4,10,12,55,61,63,24,29,35,62,52,39,50,20,40,14,42,23,28,16,54,45,53,33,2,22,58,25,1,60,46,6,19,56,41,8,47,30,17,32,26,3,13,38,59,31,9,51,34,15
27,40,52,34,59,42,6,53,56,45,5,14,7,28,44,0,63,26,4,46,55,32,19,60,17,11,2,35,62,33,20,30,49,61,50,31,24,8,23,37,1,15,38,22,3,43,12,58,18,29,10,48,13,54,36,57,47,9,25,21,51,16,39,41
54,2,28,21,36,22,56,6,41,16,12,3,20,51,8,26,37,0,17,47,34,52,32,42,29,13,44,15,30,9,61,25,27,19,10,35,40,46,18,63,23,33,49,60,24,31,11,14,53,48,55,43,1,5,62,38,45,59,7,50,58,39,4,57
22,43,19,12,16,46,3,0,49,28,48,24,52,26,7,59,2,13,42,39,34,18,57,1,9,40,5,11,29,8,51,15,6,56,50,58,41,14,62,20,47,55,33,36,63,53,25,30,35,17,60,61,37,54,4,31,44,10,32,27,23,45,38,21
3,10,0,17,5,36,11,38,63,22,16,37,46,59,55,12,18,51,25,54,2,29,40,6,53,14,21,24,30,61,45,62,52,56,33,19,41,20,42,27,58,15,39,35,31,34,8,60,50,4,1,32,43,9,47,49,57,48,7,26,44,23,13,28
19,39,4,37,26,23,11,38,22,14,29,33,25,35,55,6,51,60,31,45,12,17,20,42,46,57,7,61,3,41,54,24,13,0,63,30,59,49,27,52,43,44,10,5,36,40,1,34,48,62,53,32,2,15,16,50,56,58,9,8,18,28,21,47
59,44,14,54,52,3,45,12,20,51,39,47,49,28,6,25,22,35,62,13,57,41,33,1,21,34,40,55,18,53,31,2,46,7,36,10,23,37,15,58,0,27,24,32,63,30,8,26,9,29,60,48,42,43,16,4,17,56,50,19,11,38,5,61
49,26,13,9,7,33,12,44,0,35,6,34,42,17,48,53,22,10,52,4,40,5,56,63,61,47,46,27,62,39,25,15,21,57,43,29,50,19,36,8,37,38,55,20,30,54,16,18,3,45,24,32,14,2,28,60,41,1,23,58,11,51,31,59
15,51,41,1,35,38,56,26,42,36,4,23,44,22,8,60,52,27,37,16,31,40,61,25,32,30,29,57,9,58,21,46,0,34,7,28,59,62,6,20,45,43,5,53,33,12,47,19,48,24,49,3,54,39,55,17,50,13,11,63,2,18,10,14
29,24,19,46,10,25,58,17,4,9,26,33,7,53,12,3,52,20,0,45,2,54,32,40,41,55,49,34,1,47,37,11,57,61,18,50,21,28,8,51,23,6,43,39,31,14,35,44,27,38,36,13,5,62,48,56,60,22,59,42,15,30,16,63
5,8,55,14,15,25,43,47,50,63,27,44,54,0,22,58,49,34,11,10,45,2,28,7,32,24,40,21,30,35,3,1,57,9,46,53,17,18,61,37,23,39,52,12,29,19,60,31,6,48,56,33,16,20,36,4,13,59,41,38,26,62,51,42
17,12,38,53,51,45,13,54,15,1,2,28,24,39,25,33,44,23,27,29,22,62,6,31,56,35,26,46,63,5,36,32,50,16,18,42,4,47,8,43,34,0,10,9,52,19,58,20,21,59,41,14,61,37,40,3,49,11,30,55,60,48,57,7
6,60,4,45,10,21,23,7,59,48,3,29,57,25,55,39,40,2,28,19,42,53,34,35,44,0,14,13,31,58,18,9,30,50,49,43,41,51,61,11,22,46,16,56,26,33,32,24,1,47,36,17,54,15,63,38,62,27,52,37,8,12,5,20
49,6,59,42,51,4,39,5,32,14,34,58,7,41,52,55,26,11,38,36,28,37,16,43,56,54,10,53,0,50,2,35,40,13,8,17,45,21,57,47,1,19,29,30,48,44,3,24,60,27,46,20,62,33,63,22,61,31,15,25,18,23,12,9
60,36,62,11,50,54,24,37,41,6,29,51,4,61,55,45,26,0,2,63,25,31,18,52,35,8,20,15,56,23,39,53,33,40,14,19,59,58,48,22,47,28,30,13,34,7,12,16,44,42,9,5,3,21,1,17,46,10,43,57,38,32,49,27
2,0,4,23,55,41,19,16,30,15,47,6,39,20,26,51,27,13,12,5,11,9,59,35,3,36,40,44,1,14,29,18,24,48,53,54,32,46,22,7,61,17,62,8,42,37,28,25,21,34,63,10,57,31,38,50,45,33,58,43,52,49,56,60
39,59,54,17,3,46,52,41,28,24,19,55,12,36,25,58,16,29,27,33,56,18,8,45,51,5,0,32,15,57,63,4,42,14,22,10,43,30,60,6,9,49,20,37,38,2,13,40,23,47,44,62,34,7,61,53,21,50,48,11,31,35,26,1
12,37,57,56,52,34,38,7,13,19,43,45,29,6,4,22,33,54,11,48,42,5,17,62,26,23,63,14,2,9,44,1,59,47,32,21,16,31,3,53,28,39,60,36,58,15,24,46,18,10,30,35,0,51,55,41,20,8,61,25,40,27,50,49
8,33,19,2,23,16,18,62,47,49,28,50,24,31,22,56,53,29,39,44,4,14,20,7,45,21,12,59,42,3,34,26,58,46,41,15,17,40,43,11,1,30,36,32,37,13,52,55,25,61,38,0,57,63,10,27,48,6,54,9,5,60,51,35
16,5,39,62,45,27,63,19,29,56,0,15,42,53,57,30,34,9,61,17,37,54,10,21,7,52,6,22,11,13,32,38,50,1,4,23,59,41,55,58,51,49,35,12,40,25,31,46,24,60,18,20,33,48,8,3,26,47,2,28,14,36,44,43
24,11,29,44,10,57,9,8,38,25,59,13,50,34,54,12,30,49,5,41,47,43,40,4,33,48,60,7,19,63,39,6,61,28,32,58,16,23,20,18,53,62,14,3,42,21,56,22,36,52,15,51,35,1,17,45,26,0,37,27,2,55,46,31
40,49,14,25,47,42,13,22,46,38,17,6,37,63,20,18,45,52,54,55,41,24,30,33,50,12,19,26,27,31,56,3,53,2,7,4,9,1,0,23,5,11,15,60,28,61,21,34,35,29,44,39,10,43,59,32,51,58,8,62,16,48,36,57
63,38,39,61,57,13,0,24,3,25,40,22,55,20,29,42,62,48,56,1,46,32,28,31,14,60,51,15,12,52,47,26,43,44,50,18,45,10,16,19,35,6,41,54,7,59,49,58,36,30,8,53,23,11,27,4,33,2,37,34,21,5,17,9
59,34,62,41,57,55,13,21,4,32,48,30,61,37,16,2,17,23,50,31,22,56,5,20,49,15,42,63,33,28,19,45,25,3,29,60,53,35,14,9,6,0,46,1,8,27,54,11,38,7,10,58,44,43,26,52,36,51,40,18,47,12,24,39
30,44,5,36,57,6,2,3,37,24,29,52,50,13,41,49,21,9,51,7,46,62,4,48,43,23,45,34,14,26,28,40,35,33,38,56,8,42,16,32,1,19,12,55,0,54,63,25,39,15,58,59,11,27,18,61,17,20,31,53,60,47,10,22
24,10,1,33,58,12,15,55,51,11,34,53,57,52,28,50,27,47,3,22,17,6,18,26,49,40,46,38,41,29,56,30,36,5,31,8,60,20,2,48,7,13,54,23,45,21,19,4,59,42,43,25,37,0,62,44,32,63,14,16,61,35,9,39
19,47,51,17,61,23,52,4,13,25,63,9,36,46,20,18,28,10,35,22,62,48,53,54,58,6,31,29,11,3,38,7,5,55,43,14,15,26,2,27,32,57,56,1,59,44,45,30,0,50,41,21,12,60,37,24,16,34,49,8,42,33,40,39
41,13,51,40,54,20,12,25,46,16,34,39,30,44,18,24,0,15,28,17,61,36,42,9,31,7,38,58,56,45,43,48,27,6,26,21,49,57,62,50,37,5,47,1,63,11,2,10,29,33,60,53,19,22,32,3,52,8,23,55,14,4,59,35
29,36,31,2,6,11,7,48,57,3,45,30,13,40,43,26,53,63,46,51,47,1,21,5,37,20,56,10,24,41,54,28,19,61,55,52,25,39,14,23,4,22,0,9,50,38,49,16,35,17,33,18,8,44,34,12,62,32,15,42,60,59,58,27
23,47,6,33,0,62,10,21,32,51,5,59,14,17,56,58,4,61,42,39,18,25,45,48,29,15,43,27,36,34,20,28,35,3,37,2,13,54,26,16,1,31,40,7,50,12,60,44,9,22,46,55,63,24,8,30,19,57,38,11,49,52,41,53
41,40,63,4,27,6,52,9,43,26,45,24,16,18,13,50,47,12,53,51,62,15,49,21,31,10,5,48,60,39,14,19,0,20,61,23,36,7,8,2,58,55,59,17,57,30,32,22,25,38,37,28,1,35,46,44,56,3,34,33,54,11,42,29
46,63,23,10,22,44,40,36,24,38,7,17,5,47,50,39,31,51,11,61,2,49,3,30,32,13,19,18,45,62,53,20,33,58,26,16,60,9,48,41,4,43,42,37,1,27,14,21,35,56,54,0,29,6,55,28,52,8,15,34,25,57,59,12
22,42,53,1,7,48,14,15,25,61,32,44,43,52,3,50,5,41,31,0,33,47,56,13,40,9,4,2,16,10,55,17,12,37,36,28,51,24,29,8,63,19,30,20,57,62,49,38,26,60,34,27,45,59,23,21,6,54,11,58,18,46,39,35
25,21,40,10,58,4,32,1,52,33,5,36,47,54,49,18,63,34,28,62,11,30,37,9,24,35,60,27,46,42,7,16,61,29,39,55,3,59,48,41,57,53,0,13,8,23,31,45,17,38,44,2,6,51,15,19,43,50,12,20,26,14,22,56
